Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
143352;K. Lund;Kristoffer Lund;LUND;LUND;-1;135;203;184;75;23;True;15;2;0;0;2;0;0;0;2;0;0;0;0;0;0;62;71;69;70;68;69;59;63;62;71;84;77;70;72;68;71;76;67;76;78;40;40;40;40;40;2;2;5;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;0;0;3;1;1;1;1;1;3;1;2069;238;30/6/2028 00:00:00;30/6/2026 00:00:00;30000;7;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;65;0;False;73
143363;S. Shoretire;Shola Shoretire;SHORETIRE;SHORETIRE;-1;204;80;171;67;21;False;18;10;0;0;0;0;0;1;1;1;2;2;2;1;1;69;77;76;71;77;74;71;51;62;67;81;83;70;63;62;69;73;49;53;67;40;40;40;40;40;2;3;4;1;5;2;True;True;False;True;True;False;False;True;True;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;9;0;1;4;4;4;7;5;5;1;100;1212;30/6/2028 00:00:00;30/6/2026 00:00:00;30000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;72
143365;Cristiano;Cristiano;CRISTIANO;CRISTIANO;-1;146;0;175;67;25;False;7;5;0;0;0;0;2;2;1;1;1;0;0;0;0;58;68;67;70;76;74;62;61;66;68;71;72;69;64;62;65;76;66;71;77;40;40;40;40;40;2;2;5;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;2459;0;30/6/2026 00:00:00;1/1/0001 00:00:00;4000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;68
143367;D. Bokov;Danila Bokov;BOKOV;BOKOV;-1;230;0;185;78;23;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;59;56;56;57;58;40;64;51;46;68;71;79;82;76;78;82;56;53;54;76;76;75;79;73;2;2;6;3;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;5;1;1;1;1;1;1;1;1217;0;30/6/2026 00:00:00;1/1/0001 00:00:00;3000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;63;0;False;69
143368;E. Bohinen;Emil Bohinen;BOHINEN;BOHINEN;-1;226;0;189;78;26;True;7;5;0;0;0;0;1;2;0;1;1;0;0;0;0;65;76;70;74;74;77;65;62;69;76;72;73;80;70;68;76;77;67;74;66;40;40;40;40;40;1;1;4;1;5;1;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;62;0;1;8;3;1;6;16;1;1;0;0;30/6/2028 00:00:00;1/1/0001 00:00:00;18000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;73;0;False;73
143372;Arthur Chaves;Arthur Chaves;ARTHUR CHAVES;ARTHUR CHAVES;-1;146;0;188;81;24;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;52;72;65;64;68;65;61;80;53;52;76;80;63;81;79;71;78;77;78;75;40;40;40;40;40;2;2;5;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;2452;4126;30/6/2029 00:00:00;30/6/2026 00:00:00;30000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;74
143373;Geovane;Geovane;GEOVANE;GEOVANE;-1;146;0;175;71;26;True;7;5;0;0;0;0;2;2;0;0;1;0;0;0;0;63;74;66;68;73;76;65;60;63;64;74;79;75;67;67;66;71;63;72;65;40;40;40;40;40;1;2;4;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;3;1;3;1;1;1;1;1;2454;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;68
143374;M. Giménez;Milton Giménez;GIMÉNEZ;GIMÉNEZ;-1;144;0;184;83;29;False;3;12;0;0;0;0;0;0;0;0;0;1;1;1;2;75;76;73;70;71;62;80;82;58;63;76;77;74;73;80;72;76;51;60;71;40;40;40;40;40;2;2;5;1;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;123;0;1;1;1;1;1;1;7;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;18000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;82;0;False;75
143377;L. Mamut;Leandro Mamut;MAMUT;MAMUT;-1;144;0;178;69;22;False;7;8;0;0;0;0;0;1;0;1;2;0;0;1;0;65;71;74;74;65;66;62;60;65;67;74;77;65;61;63;70;68;53;57;60;40;40;40;40;40;1;1;4;1;4;2;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;0;0;2;1;2;1;1;1;1;1;1239;0;30/6/2026 00:00:00;1/1/0001 00:00:00;4000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;66;0;False;64
143378;R. Castillo;Rodrigo Castillo;CASTILLO;CASTILLO;-1;144;0;187;75;26;False;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;75;75;77;70;65;69;77;73;66;67;73;74;76;68;78;70;73;49;54;66;40;40;40;40;40;2;3;6;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;8;0;2;1;2;1;1;1;1;1;138;0;30/6/2030 00:00:00;1/1/0001 00:00:00;30000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;74
143379;Z. Van Den Bosch;Zeno Van Den Bosch;VAN DEN BOSCH;VAN DEN BOSCH;-1;197;0;191;82;22;False;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;57;74;66;71;70;73;63;76;66;65;71;74;68;74;73;72;75;80;82;74;40;40;40;40;40;2;2;5;1;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;0;0;1;5;3;1;1;1;1;1;5191;0;30/6/2026 00:00:00;1/1/0001 00:00:00;80000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;66;0;False;74
143380;I. Pavlic;Ivan Pavlic;PAVLIC;PAVLIC;-1;197;224;185;77;24;False;20;5;0;0;0;0;2;2;0;0;2;0;0;0;0;63;69;68;67;70;67;62;64;64;67;75;74;72;66;70;69;74;62;65;76;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;8;1;1;1;1;5191;0;30/6/2029 00:00:00;1/1/0001 00:00:00;3000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;66
143382;G. D'Agostino;Giuseppe D'Agostino;D'AGOSTINO;D'AGOSTINO;-1;215;0;170;66;22;True;4;9;0;0;0;0;0;0;0;0;0;2;2;1;2;66;63;66;61;65;62;68;67;57;66;79;76;77;70;67;71;74;53;47;56;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;2;1;1;3;1;1;1;1;327;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;64
143392;M. Kosidis;Michalis Kosidis;KOSIDIS;KOSIDIS;-1;211;0;191;78;23;False;13;12;0;0;0;0;0;0;0;0;0;0;0;1;2;71;73;67;74;66;63;73;80;63;60;70;71;74;72;75;76;74;51;60;72;40;40;40;40;40;2;3;5;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;90;0;1;8;3;1;1;1;1;1;270;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;64;0;False;71
143393;Fran Pereira;;FRAN;FRAN;-1;228;0;185;75;23;False;7;4;0;0;0;0;2;1;0;0;1;0;0;0;0;62;63;63;64;64;61;59;68;63;63;70;69;71;67;74;66;70;62;65;71;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;3;0;1;1;1;1;1;1;1;1;4323;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;81;0;False;62
143395;M. Ramírez;Matías Ramírez;RAMÍREZ;RAMÍREZ;-1;144;0;175;73;26;False;2;9;0;0;0;0;0;0;1;1;0;2;2;1;1;66;68;76;70;65;66;67;61;62;66;74;78;68;67;61;72;71;50;51;59;40;40;40;40;40;2;2;4;1;5;2;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;0;2;1;1;1;1;1;1;1;0;1924;30/6/2027 00:00:00;30/6/2026 00:00:00;2750;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;81;0;False;67
143396;G. Norambuena;Gabriel Norambuena;NORAMBUENA;NORAMBUENA;-1;147;0;176;72;22;True;14;9;0;0;0;0;0;0;2;0;0;2;1;0;0;65;77;76;67;70;72;65;55;57;68;76;78;67;60;65;62;75;50;56;63;40;40;40;40;40;2;2;4;1;4;2;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;2360;0;30/6/2026 00:00:00;1/1/0001 00:00:00;7000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;65;0;False;68
143400;Z. Debast;Zeno Debast;DEBAST;DEBAST;-1;197;0;191;78;21;False;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;57;78;64;74;77;79;61;79;68;62;75;74;77;75;77;73;78;79;82;78;40;40;40;40;40;3;3;5;1;8;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;11;0;1;1;2;1;1;1;1;1;174;0;30/6/2029 00:00:00;1/1/0001 00:00:00;300000;18;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;66;0;False;77
143402;A. Engels;Arne Engels;ENGELS;ENGELS;-1;197;0;185;71;22;False;6;5;0;0;0;0;0;2;0;2;1;0;1;0;0;68;78;73;76;75;77;72;62;73;74;79;77;75;67;71;69;76;62;68;77;40;40;40;40;40;3;3;4;1;6;2;False;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;2;0;1;7;1;1;7;17;1;1;269;0;30/6/2028 00:00:00;1/1/0001 00:00:00;150000;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;71;0;False;75
143403;M. Servais;Mathis Servais;SERVAIS;SERVAIS;-1;197;0;185;73;21;True;18;8;0;0;0;0;0;2;2;1;2;2;2;0;0;68;73;74;68;74;77;68;63;70;76;74;73;70;66;64;71;73;56;65;70;40;40;40;40;40;2;2;5;1;4;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;3;1;1;1;1;1;5;1;269;0;30/6/2029 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;71
143405;V. Vanat;Vladyslav Vanat;VANAT;VANAT;-1;239;0;182;71;23;True;1;12;0;0;0;0;0;0;0;0;0;1;0;1;2;75;81;78;77;69;64;83;69;68;65;82;77;75;71;68;73;75;45;52;74;40;40;40;40;40;2;3;5;1;6;2;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;8;0;2;1;2;1;1;14;5;1;134;0;30/6/2030 00:00:00;1/1/0001 00:00:00;150000;5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;77
143407;P. Minissale;Pablo Minissale;MINISSALE;MINISSALE;-1;144;0;182;79;24;False;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;58;65;63;62;66;70;55;68;60;62;69;71;68;74;73;66;72;71;72;75;40;40;40;40;40;2;2;5;1;4;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;7;1;1;1;1;1;1;1236;0;30/6/2026 00:00:00;1/1/0001 00:00:00;5000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;67
143408;C. Adamu;Junior Adamu;ADAMU;ADAMU;-1;194;80;183;78;24;False;1;12;0;0;0;0;0;0;0;0;0;1;1;1;2;75;74;71;67;68;64;71;73;65;67;79;84;76;74;71;68;77;53;59;72;40;40;40;40;40;3;3;4;1;5;2;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;90;0;2;1;2;1;1;1;5;3;1586;227;30/6/2027 00:00:00;30/6/2026 00:00:00;20000;6;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;72;0;False;73
143415;David da Hora;David da Hora;DAVID;DAVID;-1;146;0;179;71;25;False;4;9;0;0;0;0;0;0;2;0;0;2;1;1;2;67;73;76;72;68;69;62;71;57;66;81;84;74;69;71;72;74;47;51;78;40;40;40;40;40;2;2;4;1;4;2;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;7;1;1;1;1;1;1;1931;1931;30/6/2027 00:00:00;30/6/2026 00:00:00;5000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;71
143416;João Pedro;João Pedro;JOÃO;JOÃO;-1;146;0;185;70;26;False;9;4;0;0;0;0;2;2;0;0;0;0;0;0;0;57;63;61;65;66;65;57;71;55;60;72;74;67;70;77;69;78;70;77;81;40;40;40;40;40;2;2;4;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;0;0;1;8;1;8;1;1;1;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;1000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;66
143417;A. Durrer;Adrian Durrer;DURRER;DURRER;-1;238;0;188;78;24;False;15;4;0;2;0;0;2;2;0;0;0;0;0;0;0;59;66;61;62;65;68;55;77;57;61;67;66;71;64;69;71;70;73;67;69;40;40;40;40;40;2;2;4;1;4;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;110;0;3;7;1;8;1;1;1;3;1706;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;65;0;False;64
143418;C. Chukwuemeka;Carney Chukwuemeka;CHUKWUEMEKA;CHUKWUEMEKA;-1;194;204;188;71;22;False;20;5;0;0;0;0;0;2;0;0;2;0;0;0;0;67;80;76;77;77;74;70;72;56;65;81;83;73;70;78;75;78;64;70;69;40;40;40;40;40;2;2;4;1;6;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;16;0;1;3;3;1;1;1;1;1;107;0;30/6/2030 00:00:00;1/1/0001 00:00:00;150000;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;82;0;False;76
143419;M. Mastil;Melvin Mastil;MASTIL;MASTIL;-1;44;208;194;83;25;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;58;53;51;55;61;40;67;47;46;67;61;78;71;81;69;83;52;50;56;74;73;69;76;80;2;2;6;3;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;0;0;1;2;3;1;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;65;0;False;68
143421;H. Aydın;Hakan Aydın;AYDIN;AYDIN;-1;190;0;192;79;22;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;56;53;51;53;57;40;68;45;45;68;63;77;72;76;77;81;55;51;62;71;69;70;75;74;2;2;5;3;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;0;0;3;1;1;1;1;1;1;1;1945;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;66;0;False;64
143422;M. Bidstrup;Mads Bidstrup;BIDSTRUP;BIDSTRUP;-1;203;0;175;69;24;False;7;5;0;0;0;0;1;2;0;0;0;0;0;0;0;62;78;72;73;78;74;65;68;66;72;75;74;73;71;69;73;79;67;78;84;40;40;40;40;40;3;3;6;1;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;0;0;5;1;2;1;1;1;1;1;1207;0;30/6/2029 00:00:00;1/1/0001 00:00:00;90000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;75
143423;T. Avanesyan;Tigran Avanesyan;AVANESYAN;AVANESYAN;-1;193;230;184;78;23;False;8;4;0;0;0;0;2;1;0;0;0;0;0;0;0;58;69;64;67;69;66;54;64;61;63;73;75;70;68;71;67;71;65;66;71;40;40;40;40;40;2;2;5;1;4;1;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;110;0;1;3;2;1;1;1;1;1;1217;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2000;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;66;0;False;66
143425;R. Ranftl;Reinhold Ranftl;RANFTL;RANFTL;-1;194;0;180;75;33;False;7;7;0;0;0;2;0;0;0;2;0;0;0;0;0;69;67;74;64;70;69;65;63;57;67;77;73;76;64;71;72;79;65;67;78;40;40;40;40;40;3;3;5;1;5;3;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;True;19;0;2;1;1;4;1;1;1;1;2081;0;30/6/2026 00:00:00;1/1/0001 00:00:00;4000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;71;0;False;70
143427;O. Valakari;Onni Valakari;VALAKARI;VALAKARI;-1;207;0;187;82;26;True;14;8;0;0;0;0;0;2;0;1;2;0;0;2;2;67;77;73;68;74;76;70;62;78;79;75;71;79;65;72;66;79;61;73;64;40;40;40;40;40;1;2;5;1;5;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;3;0;2;8;1;3;3;16;4;1;0;0;30/6/2028 00:00:00;1/1/0001 00:00:00;0;13;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;71;0;False;73
143428;I. Niskanen;Ilmari Niskanen;NISKANEN;NISKANEN;-1;207;0;177;75;28;False;19;10;0;0;0;0;0;0;1;1;0;2;2;0;0;63;67;71;64;70;72;61;64;69;73;77;79;74;68;64;74;75;54;57;63;40;40;40;40;40;3;4;5;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;1;0;2;6;1;1;2;13;1;3;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;3750;13;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;68
143434;K. Karaman;Kenan Karaman;KARAMAN;KARAMAN;-1;190;210;189;83;31;False;1;8;0;0;0;0;0;0;1;1;2;2;2;2;2;78;75;78;71;75;68;76;79;66;73;77;71;80;77;76;74;82;53;59;67;40;40;40;40;40;2;3;4;1;5;2;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;True;True;13;0;1;3;2;1;1;1;5;3;4126;0;30/6/2028 00:00:00;1/1/0001 00:00:00;20000;31;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;63;0;False;76
143435;J. Kamiński;Jakub Kamiński;KAMINSKI ;KAMIŃSKI;-1;227;0;179;68;23;False;5;9;0;0;1;1;0;0;2;1;2;2;2;0;0;74;81;76;73;75;72;72;61;72;78;83;81;75;65;64;71;82;54;70;72;40;40;40;40;40;2;2;6;1;6;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;2127;0;30/6/2030 00:00:00;1/1/0001 00:00:00;170000;31;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;78
143442;Chrystian Barletta;Chrystian Barletta;C.BARLETTA;C.BARLETTA;-1;146;0;178;70;24;True;4;10;0;0;0;0;0;0;2;2;2;2;2;1;0;69;73;77;69;65;71;74;63;72;75;77;80;73;68;66;78;75;53;62;69;40;40;40;40;40;2;2;6;1;5;2;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2028 00:00:00;1/1/0001 00:00:00;25000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;74
